"RT1","RT2","RT3","RT4","RT5","RT6","RT7","RT8","RT9","RT10","RT11","RT12","RT13","RT14","RT15","RT16","RT17","RT18","RT19","RT20","RT21","RT22","RT23","RT24","RT25","RT26","RT27","RT28","RT29","RT30","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","group","id"
32.4532260812846,7.54143827510905,45.1226752525156,36.5042396060225,41.6718118664323,29.5093803006397,3.80626570847211,17.2856652758707,13.9275149545576,4.61612967852952,20.1289028584774,19.4708651303779,11.8751800914249,34.896319523922,15.391586147176,38.7491548812868,14.4392962723379,20.237970841108,11.7783229556848,15.0091815385783,49.8933272834283,36.4936027873432,49.4243903662244,17.9666782148577,30.2949347288593,67.6676473721976,39.5426009942361,39.6336052531243,72.9106096221602,20.5495782479104,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,46
82.6925808581069,40.5463138145621,13.8340984863935,12.7523412579873,131.062611795129,75.4319166665402,60.3795849052961,37.5324537508795,40.9972377442661,54.3643972776415,22.8968420827417,30.0864185838728,16.9484117750551,24.3100627515328,23.9257622545206,87.8413383251533,47.5223993942861,56.3871411871213,77.4449653689016,38.1544774317794,38.5280621299443,57.3052587717412,58.428039743671,15.7470652359654,33.3035501445348,41.7292540715899,49.1104018055593,56.5906130343167,81.4961148221002,28.1559833163159,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,47
36.9756146589086,17.7456441949942,30.3876878390129,14.6757349633116,12.3686854569506,32.984517258496,77.0005588206951,12.1601092190556,22.8823743451146,25.4702137960805,20.4291999458498,18.9340735775913,9.4074113854336,99.2741165419039,14.3892263945281,56.8354059076591,7.18953756104584,14.9708978111459,24.2969332746682,6.7691970339915,3.50385390506782,30.5439886576351,56.5911365389654,9.62348949290326,26.9952162726952,4.59499072392168,80.5701190895379,9.10361434813615,12.4987302294471,16.6177168295547,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,48
24.4354926979782,43.5043310446678,88.0542222596511,92.5427424318561,198.383436095752,84.1477664222273,16.2925308151507,18.9544518092669,48.6238270780294,21.2223238194344,19.2615299856858,14.8042432161892,16.1352900702649,44.3990572464436,27.7448716337023,79.5920086101789,91.9551385672548,25.8188805560995,26.7885057230438,10.1114326281637,136.926271262524,71.4456098351908,25.1097514446348,54.2937164970113,22.0278013473616,26.9650590728388,42.8208738024077,53.7579694065677,12.5638640218398,16.9964066065284,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,49
19.533455546112,20.5361501276243,21.2206484872615,44.753088851082,48.2881491742311,75.6675027071417,16.5605400951309,39.9091932111546,50.2420249787232,58.8756947908603,21.7511204760709,27.4247002916265,14.2513505577776,53.4905724198737,38.8816918585937,29.6331741025888,74.5471368677411,86.0346187053713,81.3314358704055,10.2482877908815,31.1992492427065,47.1701770223945,22.7338167811713,16.4109551073304,66.446581384817,15.2306116368632,60.2230881013356,36.4980554243823,13.4442134918934,41.8253145330891,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,50
39.360982837853,28.4772713474635,38.5683453399101,15.0157639903124,72.051728599233,50.708251447169,75.4588274674686,16.9409468604503,31.4341583240467,37.2028810932336,24.8941928583171,19.1692108892244,5.38602284999236,90.8267561913845,59.582795428676,58.0498029720947,42.4976485948583,98.263324956766,16.0717565165456,7.83693220145587,63.7759522299551,49.3767116685007,24.6989533663621,23.3230935137742,70.3326255315349,15.6259939406728,62.2237375616061,114.977870437571,14.5936944150532,14.3695313651692,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51
7.36171780673693,21.7839135639407,13.7368205029595,9.94291279065566,27.6757237872591,33.1568251523471,12.4406234891888,9.7297400347597,6.72865477118747,7.13058059299994,17.0104070841194,17.1972869305659,7.55922812928392,23.9971523390891,18.9592176697826,56.2828757327908,24.975499408055,13.2672327738548,17.6773347508739,12.0414628445136,8.04036179769559,38.3640487952006,40.8354135751119,16.2732663002592,24.8218869878736,94.7114289659063,8.20292502927287,36.0654078976618,11.8222620255662,14.6729244616069,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,52
28.3718552624737,18.6831286890935,23.5069509598119,50.2788604500053,51.2832116826498,14.8177954722017,38.237015242941,19.4470803460937,31.7086544303336,54.7843993266868,16.5499111307846,35.45176431984,46.6339793887349,61.9316932363981,30.9362568694441,57.0623456369838,37.162052849965,71.9763913176491,81.0204955304263,18.7821516731597,34.8870953458574,50.079225437172,15.6288211478202,19.8177471799412,84.6244303531668,68.6775600359649,128.473507661509,51.6647775905925,41.9831845601163,15.146345619689,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,53
70.2546978554557,17.8321685531435,22.4940522048679,14.1653794665805,49.5933385414157,17.5820374599817,36.448729035084,16.5892372033007,24.5852625393107,31.4358711754895,14.3008418791194,14.257064362767,8.85932546207518,38.5057593344658,31.5295741502778,118.318920636144,55.3102937349015,29.7275975296,16.6504373626655,21.6025154802973,26.6525669111318,38.3865635195717,32.6926115107557,32.8020797104809,7.46784059292038,51.0875492828109,38.1827512618725,54.1849111394061,17.3470948511225,51.0441392481532,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,54
10.0810626871594,26.4513773151339,20.9069717578062,31.8145680527151,78.4407419675955,46.5032711326421,43.4593800190694,10.2631595896115,55.213023243362,28.1652188623353,7.94012288150288,19.594223856608,26.7051470604103,28.5619117637647,8.61531807517732,41.0420490662037,22.5920913138503,140.977048300586,17.9577256220303,21.1730454673354,53.1725118490336,33.0512599355731,8.42575369700824,9.49286136053683,17.3277847214331,11.7593759978468,51.1185882156895,42.6654354973174,27.3155350213013,30.7716628304932,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,55
20.5329750948428,45.3518474433308,35.5130180939542,26.4125349730096,89.0950208695234,64.9591677319169,20.4223300648505,28.3959005524751,48.3863479356401,11.7826359755284,37.0899044989862,68.4091011943668,21.5168853005969,68.1875062085334,40.2916991958918,30.3300399306681,42.7113808044657,49.9206448456477,17.4996114623724,30.6962275886032,225.893798069408,73.799860900141,27.4467365321631,10.8153137639196,23.2803764092824,5.96118868957012,31.1245598155689,26.9408836685997,24.9372048233754,19.3390602276946,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,56
6.69702768454116,24.6015279371686,19.7599807915398,32.8090967961178,65.7756623561556,37.1521227350894,9.5145377142369,7.61815919050439,19.2145815561658,13.7313491347854,13.7018177175995,15.1420360215004,37.1624265469991,36.0753259433662,57.4046557728213,36.6525022590848,43.961618891168,11.6020187337481,35.5939098471709,18.330836859785,19.8029898601684,50.2710418346278,19.7066282109297,5.29103186890518,26.0038738602676,30.6976930970667,39.4449334974428,60.9805691716121,8.72141223982365,28.8738075101276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57
57.5950540901594,11.5886577519717,23.4963461181092,79.2797663849674,31.181948526504,21.3506191084682,89.385693422979,33.6548369591492,31.9877940616006,14.6295673406772,24.1067742936864,108.181871084544,19.580818782769,50.028919952511,60.035232594391,39.7109851207051,27.635236061986,18.6660932511815,27.1296419404759,36.4047690996286,15.6176541517921,25.0166388373759,41.3785690760668,23.3523022678653,8.95742161725516,48.0652004535649,99.1023606417634,41.3445383548435,17.331375343491,21.2622973638825,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,58
32.1690478072884,36.5125251488435,10.559409130244,55.0496733158647,19.6148847009288,58.8083103655532,16.9537009458763,5.31025339652233,8.59020837626266,44.4650603583765,23.5827338946638,9.70504821922563,1.37885965951195,38.2746364214225,5.59076543212966,28.245399730021,29.4183266776735,50.3232968328483,17.2651435604161,14.3972387025164,10.535642306678,50.3631929308414,25.7099990593358,36.372373543446,31.308821018587,12.0177184762323,43.4530319478105,49.7407402385584,24.0900225493016,9.46173763594017,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,59
33.600633258257,15.1745395143015,23.0236439957536,26.7816034683525,77.0602173356257,18.4616618445502,33.8161147447379,28.1054319836748,20.2065628220339,36.9181556947482,13.5595486680729,71.4302667609981,23.5243021557212,103.904993187748,43.2926153815748,39.675057659822,31.6806708367084,29.5480576720808,11.6773819639831,17.1215134144752,15.0938431696141,73.4293490983491,21.1599099534145,40.9446003166737,26.5210312793546,16.9320060883021,34.2518530515635,74.9304071950065,40.6505835657218,33.2327116649027,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,60
45.2220633386307,16.5867290845168,16.3180784317765,27.0015772926801,53.2218023507603,55.5909592650006,9.7366968145968,15.2996966347805,33.8947088954852,40.4043623554998,25.1953665094146,42.8656248329846,8.426225146666,20.9674353285572,65.3894644710216,29.6131678278213,19.9940522641073,38.3256072298542,40.5605138872127,16.8991880384397,18.3728383605561,30.7034621047091,11.8464685422454,66.8147433743246,23.9847359063321,9.5079850797678,57.8456639760781,66.0169699055137,28.4636991299919,21.5964136613936,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,61
12.7068304238066,50.9480177408865,41.6725303935353,30.2918749148255,77.7401690267815,26.7619077608974,33.9204766517997,24.7813830912045,59.4427546269493,9.86188157505017,32.0648868470243,46.3825806923612,52.6864375116049,7.893578197952,55.959876570301,19.5189744003909,22.0074041651396,30.2799233818706,9.44854731974875,13.2981533091016,67.8175680424613,57.7935991662843,25.3574056090155,53.6756116579216,31.7727575240499,111.500728747708,99.8988261795095,123.619068352024,57.601799863595,21.6468124242508,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,62
38.056543110899,13.5680825915455,62.833268397446,32.4495426828059,33.5033828539771,32.0134204552078,18.7982006256122,15.2244480275116,84.2407550102353,26.6679052611606,6.76463129703649,50.872180936385,15.9474812071481,27.464482809288,14.8485877057465,57.0096178265253,12.2038439116824,10.8167030332432,70.6432980411507,21.530260980933,33.4288279664588,37.7576839104992,18.0720006053967,99.5857342249051,37.6797120103094,12.7954758367076,147.43446522449,46.3676545104839,37.4549873716548,33.3961341389312,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,63
57.2374986240261,16.6923586892684,33.1905447390349,9.66477717525882,53.7067496936695,24.9968331321168,62.1489340507296,3.97546024105176,48.3517323144923,39.5113169215543,9.37571345802434,10.8969371294593,9.79111847824694,31.8028145345144,6.85984576531961,60.0436682548896,15.3631598340225,66.5938479141363,3.16817106290467,8.79587893445321,14.2764627571455,38.1112866897347,14.997368677706,57.8037219080494,37.2630856222708,2.93800215244275,40.3274780470572,19.7872449226431,21.0406825919592,25.3220385058148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,64
37.6164003059802,21.5749962976523,16.9286395188042,47.3512663426035,148.572575060106,41.78002516749,28.4427756716882,6.66461524102925,26.0657420297,12.6337373105631,42.1157801207708,22.6671821457631,21.5552009487234,32.9495464867823,22.6398296657234,61.9260924177037,76.3875667796199,18.1718459850931,11.8167663128561,46.8733217562971,54.6868598368034,51.7568669304857,37.8804460153095,64.7561438990916,19.6664309130469,88.4159540233444,61.9897011805442,89.1809917590087,57.0829016870524,52.6537451233564,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,65
21.7644952880086,23.78348271788,9.96575832681507,24.2206751132185,23.0340117196317,37.0187911954824,9.47591664243939,6.39721457265956,21.7770025309969,11.3742591206503,22.1701948043723,21.8141672635353,14.9458101419572,19.4890395678618,8.88095621481049,48.4622789493949,116.622460093061,27.9515340969574,18.8611568195393,58.6168034696419,91.7542048348872,40.2640107196626,22.1802586659471,34.1292153691451,98.0796673781261,24.9897067657025,152.171608600818,31.4771498282176,61.1403024523855,73.3979923630187,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,66
15.5366184751278,8.27534228208097,35.2483478106572,34.5269734084882,73.4531221462429,94.8253452885633,17.1340567218345,40.6681348466929,20.8546219730312,26.7652914700011,31.2235192401023,40.5579303897927,16.4328470768428,101.682169885132,10.4194625081633,73.872197148184,25.438793744391,102.176205481341,42.4701960112316,27.5229175715046,77.2878113295382,49.2108943165838,37.8093110794229,12.1141435552102,25.4887182892105,14.525707477428,50.68320799817,32.5471903262216,9.87976661105332,10.2689818793827,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,67
40.2364951604677,30.4149652461027,31.0431929803496,33.2642962884417,83.5388680950475,30.3806945977865,310.08521825976,12.9715359787205,47.6441173227836,15.5877203396551,13.5636249220923,28.2965681631229,48.4600466073003,42.9050533013705,13.4406067862519,41.8273344858179,16.8858097473483,42.123952663045,20.0517365248975,13.3196402341795,43.9529190705225,38.5604492765444,24.738377324932,12.5607763193138,9.40976371112532,112.701370215278,39.511705820516,46.7905523395256,17.499618137231,17.2307635811697,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,68
96.6179271330822,15.3784514099579,47.0389588942602,44.2518579981012,50.0067341983177,17.3024124931281,29.213149745169,13.938905189375,32.3717285853159,25.0739836818957,11.7390064051088,15.6796792093822,12.4367089812602,10.2638536047868,129.231059447615,60.2365054670264,49.7803865338785,33.1157213955181,17.566748005499,23.2983666597551,41.3775403892317,63.7940629582877,29.3097654957847,66.9978309726282,18.07788488381,47.5158481960337,96.2979137315607,133.19862788563,28.7189190486914,32.2302763341708,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,69
64.7098821476269,18.6162623992154,36.7962226312145,44.4952697186288,45.8486336602425,53.7165602050472,30.6430033554569,13.849067699932,50.7235945317431,28.4145858978252,75.4819978068111,23.89119947476,38.7317057657868,12.9340061095729,73.4501366550065,38.8762984405139,143.884086028256,18.7081594037213,23.6627566790363,16.0136616363484,48.7751509734961,53.2752197046837,30.6200158125599,29.9064944863054,27.2036635797956,69.481594088995,43.1887330822725,42.6715360026564,73.8099062358889,9.81223344818267,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,70
31.6722231687473,11.6912463091084,14.7588187285003,8.67357040398707,49.0983289990633,28.9255274958486,14.4912045918727,4.92568904648132,36.4687872215657,12.2978655895349,18.4130937693913,14.6998817461927,15.9745108997659,24.7207077672217,16.2785801959192,68.7140666655987,30.3675143941943,12.1413174608095,24.5225079227132,15.9929388631001,18.3384435199672,40.1237648835844,81.7543213390726,13.6475676401396,5.39267586656864,302.055038153484,21.6984020981063,61.5659131813814,33.5900049164573,14.8669115198084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,71
43.0118760092088,49.0755526059721,39.7482882033804,10.5871964116236,82.2431434533605,23.3866782286806,103.569654989989,16.2254030632926,30.0026076373658,41.1599417519544,73.4248196964139,58.4796444263745,10.2392389723516,173.917412158516,61.2484950519493,38.1053278056486,218.945703175248,43.5408590245937,16.7483741090682,10.6280634442097,16.9597469385805,29.2863264443131,16.2848068795782,60.7623862829408,19.2616613893701,94.4936246182194,23.3302760485014,19.581086887126,37.8360140139821,32.5867245698543,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,72
218.239319592016,31.7813074573396,12.7448631614311,61.5036870944671,101.879700485631,38.6126350961706,27.3916118573975,14.4176815058216,21.5068593227647,34.6670668694547,23.7477520187897,40.1132709906236,10.5582136421236,35.2073234878868,31.7463655683319,103.181675034544,64.5629909226592,25.5341449587508,24.9122020634753,5.09226268387362,87.5428212049329,63.4294015280364,12.3349191413256,11.3460784807373,9.22761183942104,5.53790925422199,31.4739420013431,35.9575960832027,69.1297164983317,22.5944876759761,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,73
8.29323616301869,20.7564616292689,27.7136739357549,38.9242241414831,101.544102547573,64.3429898607472,76.3921920655501,36.832921807908,26.8614581234233,41.4343997331715,10.1371985670789,44.6406963718406,33.344122599344,11.0620416733704,36.374694487606,63.1394574336377,41.1153630391992,23.482823850455,58.9985652356328,14.4622724400875,119.204582952438,96.9787714630781,75.3344678261429,26.0075436149066,64.6130788792322,23.4164616393858,49.5896278152106,84.8410568202201,125.24549009011,30.7877931645291,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,74
27.546581032578,64.1209388731981,15.6350528706522,139.307137727265,26.1111468637937,53.4166357569499,27.3134232246686,30.7456681090142,29.0446709177574,20.8622853522396,14.2075118032548,12.806954607296,57.6715395033085,31.2039823163209,53.1850694564283,83.2859888495264,37.2289719613325,12.8633541703788,94.1678067658983,17.9183412358354,24.9938832838783,60.1062012171017,20.9817198747963,56.3058271764958,1.9366317099455,17.9188759883566,35.8908507255848,15.2997099026562,102.338072737912,7.80482915673071,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,75
18.3526275391815,40.5827375017173,34.3134506846372,46.9591107397554,50.1920826646678,39.5241889178158,16.8705139047889,16.2145373137247,20.7933437522997,37.9721500731716,21.0561732124825,20.0696613010221,14.4060513268427,42.8384319955898,19.4080302953295,127.130634051608,12.7360847255306,19.2577646325796,22.4117518666549,19.1383196963239,12.5485521867182,39.1137352590899,19.6438813119543,30.6348922393275,14.3637395323274,101.604111230184,30.5266797836493,27.5135476497238,17.1319415608162,19.144100870477,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,76
76.6190814184729,18.3054420237053,32.7946389402093,67.5534173358471,57.6742285116346,44.5448489634747,6.13227199086773,13.0164192676975,28.8828944622926,17.6593699329223,21.6803431759207,37.5761745754146,27.8294906250644,63.2834021627711,54.9228324633788,38.2474039104302,89.681603242978,16.196320411284,21.0336945267947,29.5468202552098,25.5585621280498,21.2472432910492,26.1096468927458,32.8882035373766,26.1908486973258,14.0100008911935,53.3362786866185,16.3059952685004,104.31109341317,21.0181004389612,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,77
139.44391365388,23.9474181293042,31.8857470434324,77.0166777547737,121.115951396606,54.6991883804509,327.334988687158,39.4957987030816,32.2086838997249,55.4112353313874,8.47750417493761,22.6587215159346,78.893696483784,61.8292760631298,20.0718349798521,32.2239065018612,10.9661597575418,29.8790948635418,15.7217384261981,22.0353444578297,64.3489334016347,92.3625659864192,44.5235100509357,24.1425312546819,68.4271211237746,93.1724397327365,68.9629583535642,33.2334486137999,17.5144492619937,46.11877402817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,78
23.5773620415641,22.8186764771693,39.8833990165062,12.6748873453549,33.3348432072957,13.3531473926213,15.0865226728271,12.4601234898514,32.8550144827708,51.2054177943851,46.2013323452972,31.7323440242025,23.9942143063388,36.8213790112131,39.4836233436573,83.8596720344933,19.7558567331234,22.7981094181598,21.6989963250196,34.4489928830194,21.3017764000969,48.5234850151888,17.6974133537275,59.2439602444675,24.1296583301114,27.4370090769414,46.0288717303487,25.1005127827147,20.5346535463015,10.1027179871531,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,79
7.73201229976831,45.2559171006617,27.9284274056626,41.43045202014,73.3238146805044,21.9387974265788,19.8247469071261,26.1125115482212,71.7068194940858,41.634119622438,28.7721658945474,106.136521695554,28.1210512423963,72.7479621719513,17.1580712705804,195.356420635256,59.4469531651163,69.366822170745,25.6579536505277,10.8581747825161,67.8049037048243,66.2614739227371,11.9962536165581,11.5384494268829,74.913236803567,30.2356857188528,33.468913248149,89.6408636852906,21.4139320004034,61.3186695865771,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,80
19.8019256864914,27.2188453131924,46.074770033382,43.3131053220504,54.5113215830634,13.6344583768648,8.60579293425236,12.7188934534416,59.2860325939387,12.5561590623735,17.9046554983862,78.9662151032079,10.2455280631357,63.5037122999674,31.5391574963104,31.6232169553934,51.4633359031223,40.1960178343197,35.7865472397257,21.0865135924786,33.6181681654405,28.6835711647407,31.9607008450469,36.2338188713049,85.1644397015006,19.2373979032055,88.6452240732393,88.27715320769,17.0502517228505,30.698477634678,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,81
47.4331589475683,37.7556998168034,21.7412035414091,19.7715989285565,171.593618316232,123.742238334639,29.6014733624406,17.2281295262357,43.6630606704429,35.3544173777135,32.7588158241687,71.5830138372728,25.8468177022365,72.871858044881,38.4369327719687,32.1972714936466,102.424132294629,11.1167972389314,23.5076485123681,29.3225118157458,68.6480770461903,51.9188367066025,15.9849306479993,28.5548846363803,45.0988974274215,117.14366201555,35.3128880238786,71.0382189195111,130.426548578483,62.7672713391598,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,82
13.9204584758702,27.6912071055115,37.2280081720496,43.3386266368751,79.3485643143758,22.4522154012511,10.759135257719,7.65583822252452,16.8103027730654,37.6505809201903,13.3558904866077,29.0724278954765,21.1961889328366,11.4565012229941,22.8133580874598,60.5438730014079,19.0479210581312,35.6768349549629,15.9343848915537,18.4088518095322,15.7527427085135,30.9476935325034,102.455402775364,38.3048832724227,14.5416374065482,32.6261329689392,88.4099650710362,102.629938060117,29.4164500441098,26.4049133229976,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,83
13.2589111465933,58.7933138487081,28.3858799314886,33.7002966733124,61.4094128535121,100.499215276514,49.770421696084,25.3318473014266,27.958832018766,77.3392497991772,28.324255279302,47.1353864399826,32.1195881619238,56.484417168619,29.4477130538065,56.4734237967418,142.965075798342,23.2055104445111,13.6760843796681,28.9563226727874,30.8091509015769,62.7552838251491,56.3942838461379,14.2165723387052,26.5776182524185,34.7426198380182,91.0156460873994,63.545800876858,20.9560268209053,47.9777211499381,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,84
76.0078673862466,42.97389525152,24.9525954231268,42.1979671932894,121.346428137781,37.2182230042613,17.8664617332345,23.3161260847586,27.3141621846237,25.6620654261101,28.7378183517171,132.136986173049,38.770137332576,19.3854729876363,14.6316132597516,43.7966291438862,65.4781884843618,22.7192249479748,31.6630178280914,14.1719051746867,175.04656036024,33.9118519653525,65.9873861915179,19.1382249406223,22.4571168850467,14.5295344656584,178.992004801628,101.01103156368,47.3932773650061,19.5402971131943,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,85
20.0571320591607,29.7589955339866,39.5670195856329,11.0333059061496,136.848408211679,15.9335259172505,99.6055250032006,17.8109752898293,45.9920178005029,34.5033327072728,13.7688564997073,21.0135096393051,70.3713702806994,63.0323978412961,54.5406017987612,34.8888434210619,13.7203104601334,58.7320898871726,85.2277424261127,9.33597719602271,21.3180554762873,128.307822595073,90.9231997989051,11.0444460753833,40.5293619820362,19.2323536062592,89.1127688891619,19.8271515799264,42.2253904474901,56.2469628770443,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86
14.3087903748857,33.9675937464945,24.6851945204243,23.9582306138463,63.9331658949421,17.5679042496791,26.5853786271183,43.4403087066088,21.5442418524193,42.8089520396446,12.7441860855227,45.0658327200433,19.0557381726809,24.8270728461575,29.4737470304691,102.268161624785,40.5839223460881,45.6278923853393,48.9005409726239,16.8777802150057,56.0839970538108,30.8138946864631,9.5585126782945,40.5757211474987,13.4347749846002,12.778703762498,52.7681536788439,29.5484352951315,23.478530989172,22.0371943067919,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,87
13.6290596836415,28.3441661825598,25.5872638213025,56.1460837021878,195.326315052372,10.7579245848545,30.4460284104956,8.4456002264652,12.2985535763066,53.4646140893119,17.0234588833941,12.9465207223039,3.65859761674392,48.3295605463828,21.1682990642494,48.376212103265,49.6062961644514,9.61904042048947,30.4121450101922,42.1993443704404,50.3194467692445,55.352454821872,31.3410195739786,17.8081895239124,30.7316901935609,18.054027861693,75.4142407416704,65.718959681316,48.4681018624575,37.9669839620409,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,88
7.68115253587703,13.6003396320526,22.6403965057117,110.064543565839,29.3403893596233,88.2667035017742,21.7762103645827,18.8050551690093,38.8403940984728,21.7913501141665,18.9287571184884,53.5415859061982,10.8397802326861,12.8862638544586,110.542512884901,51.5373245495007,48.3545206907285,17.8381703737858,32.4799016897793,12.2517883427969,58.5211430717701,31.691616090813,78.9401928895757,23.9220124627231,67.7680188895925,11.0011418487117,86.6310628696375,29.3998934471185,23.7687751604148,36.5533958908661,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,89
83.8677780505346,30.4470973720489,48.4696436855598,23.7797058098074,47.8707427318697,12.7644008919977,22.5233045280569,4.74640347929416,42.9640432750242,26.184364293393,17.8513583575625,17.5293715269673,18.5766021124239,65.320731567884,77.1268066050474,34.8302107841297,33.5514242796927,35.1649563702038,49.2994074048784,21.7357822504168,16.9756392668766,42.9002658144364,26.4840193031818,8.05335409337955,19.503299416363,49.3618974681545,80.9191880884099,61.3458547849848,41.0401054626868,12.8235951433421,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,90
