"group","id","item","RT","R","compromised"
1,139,8,13.3041558986132,1,1
1,140,8,12.007443427318,1,1
0,141,8,44.5911723779633,1,1
0,142,8,24.8900927367584,1,1
1,143,8,23.4836894370969,1,1
0,144,8,3.46927530769868,0,1
0,145,8,48.0755901046719,1,1
0,146,8,33.2295716814683,1,1
0,147,8,7.44718553266433,1,1
1,148,8,8.56510338522909,1,1
0,149,8,10.6180749790477,1,1
0,150,8,48.7613402233194,1,1
0,151,8,20.5718377280281,1,1
0,152,8,12.1271797246257,0,1
0,153,8,14.0663825110685,1,1
0,154,8,12.5157519691975,1,1
0,155,8,4.87151820037472,1,1
0,156,8,9.8137604520827,1,1
0,157,8,15.2092477428084,1,1
1,158,8,18.5832771342092,1,1
0,159,8,16.5044271352295,1,1
0,160,8,10.3439651219662,1,1
0,161,8,14.2676995619457,1,1
0,162,8,6.14591942566639,1,1
0,163,8,20.7960253957814,1,1
0,164,8,5.58736646228677,1,1
0,165,8,49.8404035534834,1,1
0,166,8,16.663611048455,1,1
0,167,8,12.2130720956146,1,1
1,168,8,12.2644248305674,1,1
0,169,8,9.73242937058211,1,1
1,170,8,22.6683044837025,1,1
0,171,8,18.1036965248891,1,1
0,172,8,24.6217656287207,1,1
0,173,8,36.5966385912145,1,1
0,174,8,10.6592846879031,1,1
0,175,8,18.3263513427239,1,1
0,176,8,18.8388976894105,1,1
1,177,8,17.8892949789706,1,1
0,178,8,26.0357735947497,0,1
1,179,8,18.0161776097241,1,1
0,180,8,5.77742621002842,1,1
0,181,8,30.4412549195657,1,1
0,182,8,15.499299443682,1,1
1,183,8,14.6651689487138,1,1
0,184,8,6.46697410568806,0,1
0,185,8,29.2312043796427,1,1
0,186,8,9.37198233573445,1,1
1,187,8,34.0672490902969,1,1
1,188,8,7.33262376158713,1,1
0,189,8,27.9908081007943,1,1
0,190,8,24.8405315590802,1,1
0,191,8,30.6782371862033,1,1
0,192,8,23.1067887878237,1,1
0,193,8,27.2064811431288,1,1
0,194,8,13.2334402327074,0,1
0,195,8,13.0711032360098,1,1
0,196,8,4.19355780099209,1,1
0,197,8,14.7494680506495,1,1
0,198,8,13.6037057597897,1,1
0,199,8,8.04130309067631,0,1
0,200,8,29.5574108059098,1,1
0,1,9,19.4432267272651,1,1
0,2,9,84.6071019079237,0,1
0,3,9,38.8696922092911,0,1
0,4,9,20.6577179049882,0,1
0,5,9,45.3774177021235,0,1
1,6,9,21.5250813471369,1,1
0,7,9,19.9898641810821,0,1
1,8,9,24.8940975269455,1,1
0,9,9,37.8234572876311,0,1
0,10,9,53.4557548314333,1,1
0,11,9,27.7838233073163,0,1
0,12,9,46.8103447297901,0,1
0,13,9,22.6150867646734,0,1
0,14,9,65.9838276039412,0,1
0,15,9,102.186476515328,1,1
0,16,9,17.2044065565994,0,1
0,17,9,69.9456629265727,0,1
0,18,9,52.7780066662318,0,1
1,19,9,10.5179361521188,1,1
0,20,9,30.2051765168658,0,1
0,21,9,48.4866542962323,0,1
0,22,9,59.0840833851117,0,1
0,23,9,37.5162314053955,1,1
0,24,9,50.7894012470108,0,1
0,25,9,50.4412372729039,0,1
1,26,9,42.4865558110601,1,1
0,27,9,48.5464935522999,0,1
0,28,9,52.2699835388581,0,1
0,29,9,77.3443477767016,0,1
1,30,9,34.2538411447206,1,1
0,31,9,82.3252259074688,0,1
0,32,9,54.3050206245905,1,1
0,33,9,25.3682979968496,0,1
0,34,9,31.2258865072533,0,1
0,35,9,27.2460175470023,0,1
0,36,9,12.8533561207381,0,1
0,37,9,177.639805326354,0,1
1,38,9,23.4232306804705,1,1
0,39,9,14.4879672510504,1,1
1,40,9,44.8188063834584,0,1
0,41,9,34.3219233347697,0,1
0,42,9,109.648945865649,0,1
0,43,9,29.2421810002452,1,1
0,44,9,11.6432286823893,0,1
0,45,9,72.763733123613,1,1
1,46,9,13.9275149545576,1,1
0,47,9,40.9972377442661,1,1
1,48,9,22.8823743451146,0,1
0,49,9,48.6238270780294,1,1
1,50,9,50.2420249787232,0,1
1,51,9,31.4341583240467,1,1
1,52,9,6.72865477118747,0,1
0,53,9,31.7086544303336,0,1
0,54,9,24.5852625393107,0,1
0,55,9,55.213023243362,0,1
0,56,9,48.3863479356401,0,1
0,57,9,19.2145815561658,0,1
0,58,9,31.9877940616006,0,1
1,59,9,8.59020837626266,0,1
0,60,9,20.2065628220339,1,1
1,61,9,33.8947088954852,1,1
0,62,9,59.4427546269493,0,1
0,63,9,84.2407550102353,0,1
1,64,9,48.3517323144923,1,1
0,65,9,26.0657420297,0,1
0,66,9,21.7770025309969,1,1
0,67,9,20.8546219730312,1,1
0,68,9,47.6441173227836,1,1
0,69,9,32.3717285853159,0,1
0,70,9,50.7235945317431,1,1
0,71,9,36.4687872215657,0,1
0,72,9,30.0026076373658,1,1
0,73,9,21.5068593227647,1,1
0,74,9,26.8614581234233,0,1
0,75,9,29.0446709177574,0,1
1,76,9,20.7933437522997,1,1
0,77,9,28.8828944622926,1,1
1,78,9,32.2086838997249,1,1
1,79,9,32.8550144827708,1,1
0,80,9,71.7068194940858,1,1
0,81,9,59.2860325939387,0,1
0,82,9,43.6630606704429,0,1
0,83,9,16.8103027730654,0,1
0,84,9,27.958832018766,0,1
0,85,9,27.3141621846237,0,1
0,86,9,45.9920178005029,0,1
0,87,9,21.5442418524193,0,1
0,88,9,12.2985535763066,1,1
0,89,9,38.8403940984728,0,1
0,90,9,42.9640432750242,1,1
0,91,9,32.7684668800149,0,1
0,92,9,76.5716897142873,0,1
0,93,9,51.9028822950674,0,1
1,94,9,21.507996463002,1,1
0,95,9,34.1617785408498,0,1
0,96,9,49.8712449859475,1,1
0,97,9,24.4530264928124,0,1
0,98,9,32.2158406042201,0,1
1,99,9,35.7565916453136,1,1
0,100,9,18.0065415948094,0,1
0,101,9,100.685118532871,0,1
0,102,9,19.199814715739,0,1
0,103,9,30.3380008844671,1,1
0,104,9,39.0916710565812,1,1
0,105,9,106.35081274069,0,1
0,106,9,31.5875008723388,0,1
1,107,9,10.823143798557,1,1
0,108,9,21.7292127722166,1,1
0,109,9,39.7276955088632,1,1
0,110,9,35.8533745708474,0,1
0,111,9,33.1202045942677,0,1
0,112,9,40.5109100898649,1,1
0,113,9,41.2864621133544,1,1
0,114,9,18.8331033269746,0,1
1,115,9,35.9999196318277,1,1
1,116,9,13.1885486156626,1,1
0,117,9,19.1554761629985,1,1
1,118,9,16.7922251567112,1,1
0,119,9,19.8762628042547,0,1
0,120,9,40.0875825930722,0,1
0,121,9,73.5890140522804,1,1
0,122,9,37.2019536122986,0,1
0,123,9,42.5132780487557,0,1
0,124,9,19.3130171388575,0,1
1,125,9,38.7463827874483,1,1
0,126,9,25.2412169716684,0,1
1,127,9,18.3710199684946,0,1
0,128,9,26.5371710341704,0,1
0,129,9,31.2964566183245,0,1
0,130,9,126.897308848287,0,1
0,131,9,48.7301015402435,1,1
0,132,9,37.2042541456578,0,1
0,133,9,67.6332763480327,1,1
0,134,9,44.7954501631246,1,1
1,135,9,14.7517714406763,1,1
1,136,9,32.2011925724252,1,1
0,137,9,32.9082098420848,1,1
0,138,9,44.534301969607,0,1
1,139,9,21.6809914466715,0,1
1,140,9,41.0247499324782,1,1
0,141,9,37.8052373535766,0,1
0,142,9,41.4929158568081,0,1
1,143,9,38.972970910239,1,1
0,144,9,26.1386930632883,0,1
0,145,9,141.967677820421,0,1
0,146,9,15.4381676353403,0,1
0,147,9,48.0954463222095,0,1
1,148,9,17.7988798062903,1,1
0,149,9,62.9302522866467,0,1
0,150,9,51.7837523614928,0,1
0,151,9,23.1703778306336,0,1
0,152,9,65.2404772146037,0,1
0,153,9,50.9412307172751,0,1
0,154,9,81.3641391473312,0,1
0,155,9,21.4980140297798,0,1
0,156,9,22.4064347110781,0,1
0,157,9,49.6649243834521,0,1
1,158,9,106.651513082482,1,1
0,159,9,45.4367942818807,1,1
0,160,9,33.4803497893853,1,1
0,161,9,67.0412403286789,1,1
0,162,9,22.56532742723,0,1
0,163,9,30.4981181730034,1,1
0,164,9,28.1285574991996,0,1
0,165,9,59.450275685844,0,1
0,166,9,43.9861028545429,0,1
0,167,9,100.792568716699,1,1
1,168,9,30.307324327963,1,1
0,169,9,36.2772533952924,0,1
1,170,9,31.1424693567219,1,1
0,171,9,23.8090298059396,0,1
0,172,9,46.8994548669541,0,1
0,173,9,52.3165201093162,0,1
0,174,9,54.6622687260024,0,1
0,175,9,30.8948106398981,0,1
0,176,9,118.390901386965,0,1
1,177,9,39.6575876997187,1,1
0,178,9,28.3524697826077,0,1
1,179,9,32.8274982518463,1,1
0,180,9,29.9762988841242,0,1
0,181,9,41.7234172675601,0,1
0,182,9,82.2258833968793,0,1
1,183,9,21.9258083471064,1,1
0,184,9,10.0778471319064,0,1
0,185,9,51.5949524638285,0,1
0,186,9,26.6160510446155,0,1
1,187,9,17.4350564203353,1,1
1,188,9,81.8265758007208,1,1
0,189,9,60.5904999821392,0,1
0,190,9,42.5030223751607,0,1
0,191,9,26.9410584689902,1,1
0,192,9,66.395741892627,1,1
0,193,9,45.738622069692,0,1
0,194,9,37.3611157994827,0,1
0,195,9,19.4573480240814,0,1
0,196,9,49.5232166418199,0,1
0,197,9,28.7316117503183,1,1
0,198,9,39.9071208861909,0,1
0,199,9,36.8702290170103,0,1
0,200,9,76.1732370672728,0,1
0,1,10,18.5348525959635,0,0
0,2,10,17.5097493650031,1,0
0,3,10,26.2909426201343,0,0
0,4,10,71.8762523127743,0,0
0,5,10,6.90238685668416,1,0
1,6,10,5.80194690103807,0,0
0,7,10,15.6425745965489,0,0
1,8,10,9.47483404740982,1,0
0,9,10,22.5294397560546,0,0
0,10,10,19.5686131962741,0,0
0,11,10,18.7334363726332,0,0
0,12,10,57.741513083396,0,0
0,13,10,26.4423022254581,0,0
0,14,10,73.5068567204963,1,0
0,15,10,33.7377908939677,0,0
0,16,10,56.2888858694347,1,0
0,17,10,17.5430279211371,0,0
0,18,10,44.0106101098745,0,0
1,19,10,37.4512226714784,1,0
0,20,10,47.6074508022989,0,0
0,21,10,25.3297747875705,1,0
0,22,10,18.7814073395957,0,0
0,23,10,33.531404229012,0,0
0,24,10,70.0169274176228,1,0
0,25,10,37.4695782187788,1,0
1,26,10,15.1624323297251,0,0
0,27,10,12.7834509537034,0,0
0,28,10,66.2789657626295,0,0
0,29,10,105.361102262209,0,0
1,30,10,41.138514066344,0,0
0,31,10,6.97497459472589,1,0
0,32,10,10.6910552852415,0,0
0,33,10,19.5245891857764,0,0
0,34,10,26.066335238775,0,0
0,35,10,41.3131495834228,0,0
0,36,10,64.4988149842415,0,0
0,37,10,14.1125962376533,0,0
1,38,10,92.2575624171511,0,0
0,39,10,27.3445036777011,0,0
1,40,10,25.7204479029235,0,0
0,41,10,45.4839471026404,0,0
0,42,10,64.5033247765853,0,0
0,43,10,37.9543189602085,0,0
0,44,10,48.7388867215543,0,0
0,45,10,10.2949892080269,0,0
1,46,10,4.61612967852952,0,0
0,47,10,54.3643972776415,1,0
1,48,10,25.4702137960805,0,0
0,49,10,21.2223238194344,1,0
1,50,10,58.8756947908603,1,0
1,51,10,37.2028810932336,0,0
1,52,10,7.13058059299994,0,0
0,53,10,54.7843993266868,0,0
0,54,10,31.4358711754895,0,0
0,55,10,28.1652188623353,0,0
0,56,10,11.7826359755284,1,0
0,57,10,13.7313491347854,0,0
0,58,10,14.6295673406772,1,0
1,59,10,44.4650603583765,0,0
0,60,10,36.9181556947482,1,0
1,61,10,40.4043623554998,0,0
0,62,10,9.86188157505017,1,0
0,63,10,26.6679052611606,0,0
1,64,10,39.5113169215543,1,0
0,65,10,12.6337373105631,1,0
0,66,10,11.3742591206503,0,0
0,67,10,26.7652914700011,0,0
0,68,10,15.5877203396551,0,0
0,69,10,25.0739836818957,0,0
0,70,10,28.4145858978252,1,0
0,71,10,12.2978655895349,0,0
0,72,10,41.1599417519544,0,0
0,73,10,34.6670668694547,0,0
0,74,10,41.4343997331715,0,0
0,75,10,20.8622853522396,0,0
1,76,10,37.9721500731716,0,0
0,77,10,17.6593699329223,1,0
1,78,10,55.4112353313874,1,0
1,79,10,51.2054177943851,1,0
0,80,10,41.634119622438,0,0
0,81,10,12.5561590623735,1,0
0,82,10,35.3544173777135,0,0
0,83,10,37.6505809201903,0,0
0,84,10,77.3392497991772,1,0
0,85,10,25.6620654261101,0,0
0,86,10,34.5033327072728,1,0
0,87,10,42.8089520396446,0,0
0,88,10,53.4646140893119,0,0
0,89,10,21.7913501141665,0,0
0,90,10,26.184364293393,1,0
0,91,10,12.9316267343866,0,0
0,92,10,42.9036783998107,0,0
0,93,10,35.4831812981443,0,0
1,94,10,10.6926909115832,1,0
0,95,10,30.8610569862328,0,0
0,96,10,25.7086596208106,1,0
0,97,10,7.51257257469846,1,0
0,98,10,54.6436100413571,0,0
1,99,10,11.7754589098768,1,0
0,100,10,43.1553877260107,0,0
0,101,10,32.1512539481744,0,0
0,102,10,29.6626641548149,0,0
0,103,10,11.735278223977,0,0
0,104,10,30.1819872043799,0,0
0,105,10,51.9584800124118,0,0
0,106,10,39.4785854261496,0,0
1,107,10,5.30911441920419,0,0
0,108,10,42.5995648584682,0,0
0,109,10,10.9932201306445,0,0
0,110,10,23.4672703233081,0,0
0,111,10,27.5019812510886,1,0
0,112,10,18.6496065384542,1,0
0,113,10,27.9295243398825,0,0
0,114,10,24.4332304853009,0,0
1,115,10,38.7154781544107,0,0
1,116,10,85.7617469295771,1,0
0,117,10,13.7287590826258,0,0
1,118,10,44.1293699629161,0,0
0,119,10,34.0098909746374,0,0
0,120,10,43.1069883226455,0,0
0,121,10,40.3295943721123,0,0
0,122,10,48.2191658670676,0,0
0,123,10,27.7154574620969,0,0
0,124,10,28.164370848529,0,0
1,125,10,33.9309932858499,1,0
0,126,10,30.0664034400838,0,0
1,127,10,36.7047050739817,0,0
0,128,10,41.716662443523,0,0
0,129,10,26.9952156099981,0,0
0,130,10,11.5190426780985,0,0
0,131,10,45.7762910561568,0,0
0,132,10,46.350607163254,0,0
0,133,10,34.2486386303733,1,0
0,134,10,12.4099431949271,1,0
1,135,10,47.3309249923927,1,0
1,136,10,35.4609455246028,0,0
0,137,10,46.5259869474784,0,0
0,138,10,38.3218508475402,0,0
1,139,10,24.3818679207748,0,0
1,140,10,10.0260284818363,1,0
0,141,10,41.8413892787443,0,0
0,142,10,43.6511676227633,0,0
1,143,10,29.0392953827985,0,0
0,144,10,25.0447501714797,0,0
0,145,10,105.786785610228,0,0
0,146,10,13.7800880017085,1,0
0,147,10,9.53806264608648,0,0
1,148,10,46.0634933570849,0,0
0,149,10,27.5491162345737,0,0
0,150,10,67.0259074239772,1,0
0,151,10,32.7094096205832,0,0
0,152,10,30.5306104512974,0,0
0,153,10,7.53972686057059,0,0
0,154,10,54.4332058651536,1,0
0,155,10,69.4048845119208,1,0
0,156,10,18.9949978465474,0,0
0,157,10,81.3495621178884,0,0
1,158,10,35.675221043894,1,0
0,159,10,22.797085517914,0,0
0,160,10,18.8762260174976,0,0
0,161,10,9.45352021497612,1,0
0,162,10,39.767711743754,0,0
0,163,10,24.8044365620264,1,0
0,164,10,9.53814339123868,0,0
0,165,10,16.0889933696493,1,0
0,166,10,35.3582107429021,0,0
0,167,10,35.4606643014256,1,0
1,168,10,64.3354673782613,0,0
0,169,10,10.9852148948592,0,0
1,170,10,52.0282626677032,1,0
0,171,10,29.925485176176,0,0
0,172,10,26.1148555015827,1,0
0,173,10,45.0242543173848,0,0
0,174,10,91.2724952740774,0,0
0,175,10,29.9826114361388,0,0
0,176,10,212.756495509126,0,0
1,177,10,81.2791009098051,0,0
0,178,10,11.4874124792642,0,0
1,179,10,22.7238883795604,0,0
0,180,10,59.7939418849529,0,0
0,181,10,50.3586628491334,0,0
0,182,10,16.8210004715245,1,0
1,183,10,52.584025465118,0,0
0,184,10,21.5131459058808,0,0
0,185,10,30.9297602606035,0,0
0,186,10,38.9232020602146,1,0
1,187,10,25.0555192320267,1,0
1,188,10,34.7017849548367,0,0
0,189,10,31.9947328730184,0,0
0,190,10,15.4043685136684,0,0
0,191,10,18.3223624539861,1,0
0,192,10,31.8941497430428,1,0
0,193,10,34.3016099626198,0,0
0,194,10,72.5548456531478,0,0
0,195,10,18.8093767342572,0,0
0,196,10,79.8208414968948,0,0
0,197,10,30.1658715846653,1,0
0,198,10,18.9141334453922,0,0
0,199,10,21.1394043673224,0,0
0,200,10,53.4352727554957,0,0
0,1,11,20.5075636894951,1,1
0,2,11,20.4381480653384,1,1
0,3,11,20.8996459174875,1,1
0,4,11,25.9605043967516,1,1
0,5,11,42.2190933656595,1,1
1,6,11,31.8322047032535,1,1
0,7,11,15.6108047284207,1,1
1,8,11,14.344911904359,1,1
0,9,11,16.2143514016082,0,1
0,10,11,37.7946751506602,0,1
0,11,11,27.1405368056648,0,1
0,12,11,25.6643526486801,0,1
0,13,11,14.1164394081779,1,1
0,14,11,16.8201792475135,0,1
0,15,11,70.6295972163207,1,1
0,16,11,17.3883517937623,1,1
0,17,11,15.2553760083694,0,1
0,18,11,48.8967575436378,0,1
1,19,11,19.3483321581454,1,1
0,20,11,16.841415383117,1,1
0,21,11,27.8474777207741,1,1
0,22,11,17.1858543400886,0,1
0,23,11,18.5432073999881,1,1
0,24,11,14.6918115860193,1,1
0,25,11,10.0714059462013,0,1
1,26,11,8.78124234687281,1,1
0,27,11,12.49157065017,1,1
0,28,11,50.3037811408722,1,1
0,29,11,15.2971080384803,0,1
1,30,11,9.01405669033515,1,1
0,31,11,9.83526328324514,1,1
0,32,11,35.5267371843468,1,1
0,33,11,48.1470628155948,0,1
0,34,11,14.0641572205538,0,1
0,35,11,45.7266014522565,0,1
0,36,11,22.2978614333366,1,1
0,37,11,17.3657900867978,0,1
1,38,11,10.710146893873,1,1
0,39,11,13.9516582535283,1,1
1,40,11,26.0299530603625,1,1
0,41,11,16.3757305848467,0,1
0,42,11,11.5309735584389,1,1
0,43,11,38.2876146511998,1,1
0,44,11,19.0003716573324,1,1
0,45,11,35.357588364105,1,1
1,46,11,20.1289028584774,1,1
0,47,11,22.8968420827417,1,1
1,48,11,20.4291999458498,1,1
0,49,11,19.2615299856858,1,1
1,50,11,21.7511204760709,1,1
1,51,11,24.8941928583171,1,1
1,52,11,17.0104070841194,0,1
0,53,11,16.5499111307846,1,1
0,54,11,14.3008418791194,0,1
0,55,11,7.94012288150288,1,1
0,56,11,37.0899044989862,0,1
0,57,11,13.7018177175995,0,1
0,58,11,24.1067742936864,1,1
1,59,11,23.5827338946638,1,1
0,60,11,13.5595486680729,1,1
1,61,11,25.1953665094146,1,1
0,62,11,32.0648868470243,1,1
0,63,11,6.76463129703649,1,1
1,64,11,9.37571345802434,1,1
0,65,11,42.1157801207708,1,1
0,66,11,22.1701948043723,1,1
0,67,11,31.2235192401023,0,1
0,68,11,13.5636249220923,1,1
0,69,11,11.7390064051088,1,1
0,70,11,75.4819978068111,1,1
0,71,11,18.4130937693913,0,1
0,72,11,73.4248196964139,0,1
0,73,11,23.7477520187897,1,1
0,74,11,10.1371985670789,1,1
0,75,11,14.2075118032548,1,1
1,76,11,21.0561732124825,1,1
0,77,11,21.6803431759207,1,1
1,78,11,8.47750417493761,1,1
1,79,11,46.2013323452972,1,1
0,80,11,28.7721658945474,0,1
0,81,11,17.9046554983862,0,1
0,82,11,32.7588158241687,1,1
0,83,11,13.3558904866077,1,1
0,84,11,28.324255279302,1,1
0,85,11,28.7378183517171,1,1
0,86,11,13.7688564997073,1,1
0,87,11,12.7441860855227,1,1
0,88,11,17.0234588833941,1,1
0,89,11,18.9287571184884,0,1
0,90,11,17.8513583575625,1,1
0,91,11,33.7122572381976,1,1
0,92,11,54.2752460217981,1,1
0,93,11,16.8322661078721,1,1
1,94,11,6.78897523433467,1,1
0,95,11,64.5007732307607,1,1
0,96,11,10.7163707491243,1,1
0,97,11,17.1093870877873,1,1
0,98,11,20.8004922385778,1,1
1,99,11,38.42177771282,1,1
0,100,11,59.2091912980176,1,1
0,101,11,36.3665669476695,0,1
0,102,11,27.3052300765909,0,1
0,103,11,25.6675970006301,1,1
0,104,11,29.6955082784729,1,1
0,105,11,19.3937584880444,0,1
0,106,11,57.7654070595509,1,1
1,107,11,9.52759043572466,1,1
0,108,11,36.8150995401534,0,1
0,109,11,59.8426419826351,1,1
0,110,11,26.5743488931656,1,1
0,111,11,10.5045831066478,1,1
0,112,11,9.55224309109627,1,1
0,113,11,42.3049543999674,0,1
0,114,11,16.7966985985901,1,1
1,115,11,13.9291983597197,1,1
1,116,11,37.1220893820589,1,1
0,117,11,33.2011782798396,1,1
1,118,11,21.3266251902788,1,1
0,119,11,25.5505870472032,1,1
0,120,11,12.5725913565136,1,1
0,121,11,42.9980329298446,1,1
0,122,11,8.53673839323309,1,1
0,123,11,40.2810864611068,1,1
0,124,11,17.3053847748656,1,1
1,125,11,17.4058637827059,1,1
0,126,11,21.5644265417948,0,1
1,127,11,17.3168922841383,1,1
0,128,11,23.615858197845,1,1
0,129,11,29.5338234268636,1,1
0,130,11,21.2370791036808,1,1
0,131,11,23.0381845425179,1,1
0,132,11,19.5311823754596,0,1
0,133,11,15.999640953046,1,1
0,134,11,11.478677773386,1,1
1,135,11,21.7561715776137,1,1
1,136,11,23.869042369036,1,1
0,137,11,14.4589587876552,1,1
0,138,11,48.130464341845,0,1
1,139,11,45.4922434577528,1,1
1,140,11,10.4568755349002,1,1
0,141,11,21.5748319961911,0,1
0,142,11,16.509293787523,1,1
1,143,11,9.51663687409214,1,1
0,144,11,23.237364335278,0,1
0,145,11,31.1633132678828,0,1
0,146,11,54.008686034572,1,1
0,147,11,16.7936073217319,0,1
1,148,11,34.1068317780363,1,1
0,149,11,21.6545973254327,0,1
0,150,11,40.1141029857636,1,1
0,151,11,48.2093208957411,1,1
0,152,11,28.1377912886138,0,1
0,153,11,16.0093047783901,0,1
0,154,11,13.8303646510062,0,1
0,155,11,13.675728107052,0,1
0,156,11,9.07871973239615,0,1
0,157,11,22.6297049356901,1,1
1,158,11,46.201638142992,1,1
0,159,11,25.8801310980399,0,1
0,160,11,15.6490608501429,1,1
0,161,11,17.376029508163,1,1
0,162,11,35.937125296698,0,1
0,163,11,41.3350680818088,1,1
0,164,11,13.5902354821609,1,1
0,165,11,11.0602780183314,1,1
0,166,11,53.8855830170782,1,1
0,167,11,21.1975509190104,1,1
1,168,11,25.3964972997309,1,1
0,169,11,32.2248888094932,0,1
1,170,11,17.2238249258849,1,1
0,171,11,18.2018607595703,1,1
0,172,11,41.038453553473,1,1
0,173,11,54.0036965174022,1,1
0,174,11,76.1779287280602,1,1
0,175,11,38.9750810075355,1,1
0,176,11,57.7235797803969,1,1
1,177,11,11.4049354512773,1,1
0,178,11,29.3273021654677,1,1
1,179,11,15.3011053084079,1,1
0,180,11,34.9110055259155,1,1
0,181,11,23.1380789575632,0,1
0,182,11,18.8983559456359,1,1
1,183,11,11.7988293308323,1,1
0,184,11,31.2333356246348,0,1
0,185,11,56.3239837234717,1,1
0,186,11,11.7930518594401,1,1
1,187,11,21.1937730565388,1,1
1,188,11,18.0172341874659,1,1
0,189,11,16.4484325768539,0,1
0,190,11,22.6708591920818,1,1
0,191,11,29.5234362932321,1,1
0,192,11,25.188228003239,1,1
0,193,11,29.3334171756524,0,1
0,194,11,24.5008317706337,0,1
0,195,11,37.1778942002266,1,1
0,196,11,34.1307182625299,1,1
0,197,11,13.2965266208067,1,1
0,198,11,59.8940773672937,1,1
0,199,11,17.6535990267761,1,1
0,200,11,32.1551163816548,0,1
0,1,12,21.0754319254583,0,1
0,2,12,8.98179713555402,1,1
0,3,12,11.9944944622824,0,1
0,4,12,28.9281885536937,0,1
0,5,12,18.207767453134,0,1
1,6,12,8.10441989981858,1,1
0,7,12,34.172590789933,0,1
1,8,12,13.8803474321301,1,1
0,9,12,6.10074475170196,1,1
0,10,12,31.4313438398626,0,1
0,11,12,17.4776238110043,0,1
0,12,12,41.9507350819203,0,1
0,13,12,23.2045574692652,1,1
0,14,12,25.7700253877024,0,1
0,15,12,27.0906853566373,1,1
0,16,12,46.6316116531484,1,1
0,17,12,45.4580904778271,0,1
0,18,12,27.5807141053336,1,1
1,19,12,30.5776826208736,1,1
0,20,12,16.9464092904842,0,1
0,21,12,21.7031013195567,0,1
0,22,12,32.3163976084244,0,1
0,23,12,60.3656253809526,1,1
0,24,12,60.4926126442505,1,1
0,25,12,51.5944363918704,0,1
1,26,12,21.3463543695734,1,1
0,27,12,16.9466463880707,0,1
0,28,12,34.8178228489323,0,1
0,29,12,23.0931706216078,0,1
1,30,12,43.0779630767863,1,1
0,31,12,28.148452213989,0,1
0,32,12,66.2710129316171,0,1
0,33,12,22.5013455387878,0,1
0,34,12,63.2998509753994,0,1
0,35,12,50.815223258612,0,1
0,36,12,105.651625026174,1,1
0,37,12,109.907963105445,1,1
1,38,12,30.7045338673885,1,1
0,39,12,38.0322259717246,1,1
1,40,12,11.6858659004886,1,1
0,41,12,29.3026263541889,0,1
0,42,12,27.2317978446534,0,1
0,43,12,30.6380114103308,0,1
0,44,12,34.9277904340833,0,1
0,45,12,39.584724389371,0,1
1,46,12,19.4708651303779,1,1
0,47,12,30.0864185838728,1,1
1,48,12,18.9340735775913,0,1
0,49,12,14.8042432161892,1,1
1,50,12,27.4247002916265,0,1
1,51,12,19.1692108892244,1,1
1,52,12,17.1972869305659,1,1
0,53,12,35.45176431984,0,1
0,54,12,14.257064362767,1,1
0,55,12,19.594223856608,1,1
0,56,12,68.4091011943668,0,1
0,57,12,15.1420360215004,0,1
0,58,12,108.181871084544,0,1
1,59,12,9.70504821922563,1,1
0,60,12,71.4302667609981,1,1
1,61,12,42.8656248329846,1,1
0,62,12,46.3825806923612,0,1
0,63,12,50.872180936385,0,1
1,64,12,10.8969371294593,1,1
0,65,12,22.6671821457631,1,1
0,66,12,21.8141672635353,1,1
0,67,12,40.5579303897927,0,1
0,68,12,28.2965681631229,0,1
0,69,12,15.6796792093822,0,1
0,70,12,23.89119947476,1,1
0,71,12,14.6998817461927,0,1
0,72,12,58.4796444263745,0,1
0,73,12,40.1132709906236,1,1
0,74,12,44.6406963718406,0,1
0,75,12,12.806954607296,0,1
1,76,12,20.0696613010221,1,1
0,77,12,37.5761745754146,1,1
1,78,12,22.6587215159346,1,1
1,79,12,31.7323440242025,0,1
0,80,12,106.136521695554,0,1
0,81,12,78.9662151032079,1,1
0,82,12,71.5830138372728,0,1
0,83,12,29.0724278954765,0,1
0,84,12,47.1353864399826,0,1
0,85,12,132.136986173049,0,1
0,86,12,21.0135096393051,0,1
0,87,12,45.0658327200433,1,1
0,88,12,12.9465207223039,1,1
0,89,12,53.5415859061982,1,1
0,90,12,17.5293715269673,0,1
0,91,12,16.0263906090167,0,1
0,92,12,17.1587606898407,1,1
0,93,12,28.1208938685343,0,1
1,94,12,6.46453485995635,1,1
0,95,12,23.706340798944,1,1
0,96,12,13.1854927526923,1,1
0,97,12,31.5412345482084,0,1
0,98,12,36.3094862579981,0,1
1,99,12,5.26308131247324,1,1
0,100,12,33.8324118255492,0,1
0,101,12,45.874690074097,1,1
0,102,12,17.3705351597011,0,1
0,103,12,10.2209289940169,1,1
0,104,12,36.3719745920403,0,1
0,105,12,49.9223569125969,0,1
0,106,12,27.0251938418575,0,1
1,107,12,26.1073805680921,0,1
0,108,12,64.0081378916633,0,1
0,109,12,7.23088949504732,0,1
0,110,12,38.732600114185,0,1
0,111,12,41.4487309552241,1,1
0,112,12,39.8035590716758,1,1
0,113,12,16.7319712925532,0,1
0,114,12,57.7196686956447,0,1
1,115,12,29.4598047045449,1,1
1,116,12,20.5337572044062,1,1
0,117,12,22.1480163357064,0,1
1,118,12,14.3097240798407,1,1
0,119,12,82.810003682124,0,1
